"id","parent_id","name","pinyin","pinyin_prefix","level"
"222401000000","222400000000","延吉市","yan ji shi","Y","3"
"222402000000","222400000000","图们市","tu men shi","T","3"
"222403000000","222400000000","敦化市","dun hua shi","D","3"
"222404000000","222400000000","珲春市","hun chun shi","H","3"
"222405000000","222400000000","龙井市","long jing shi","L","3"
"222406000000","222400000000","和龙市","he long shi","H","3"
"222424000000","222400000000","汪清县","wang qing xian","W","3"
"222426000000","222400000000","安图县","an tu xian","A","3"
"230000000000","0","黑龙江省","hei long jiang sheng","H","1"
"230100000000","230000000000","哈尔滨市","ha er bin shi","H","2"
"230102000000","230100000000","道里区","dao li qu","D","3"
"230103000000","230100000000","南岗区","nan gang qu","N","3"
"230104000000","230100000000","道外区","dao wai qu","D","3"
"230108000000","230100000000","平房区","ping fang qu","P","3"
"230109000000","230100000000","松北区","song bei qu","S","3"
"230110000000","230100000000","香坊区","xiang fang qu","X","3"
"230111000000","230100000000","呼兰区","hu lan qu","H","3"
"230112000000","230100000000","阿城区","a cheng qu","A","3"
"230113000000","230100000000","双城区","shuang cheng qu","S","3"
"230123000000","230100000000","依兰县","yi lan xian","Y","3"
"230124000000","230100000000","方正县","fang zheng xian","F","3"
"230125000000","230100000000","宾县","bin xian","B","3"
"230126000000","230100000000","巴彦县","ba yan xian","B","3"
"230127000000","230100000000","木兰县","mu lan xian","M","3"
"230128000000","230100000000","通河县","tong he xian","T","3"
"230129000000","230100000000","延寿县","yan shou xian","Y","3"
"230183000000","230100000000","尚志市","shang zhi shi","S","3"
"230184000000","230100000000","五常市","wu chang shi","W","3"
"230200000000","230000000000","齐齐哈尔市","qi qi ha er shi","Q","2"
"230202000000","230200000000","龙沙区","long sha qu","L","3"
"230203000000","230200000000","建华区","jian hua qu","J","3"
"230204000000","230200000000","铁锋区","tie feng qu","T","3"
"230205000000","230200000000","昂昂溪区","ang ang xi qu","A","3"
"230206000000","230200000000","富拉尔基区","fu la er ji qu","F","3"
"230207000000","230200000000","碾子山区","nian zi shan qu","N","3"
"230208000000","230200000000","梅里斯达斡尔族区","mei li si da wo er zu qu","M","3"
"230221000000","230200000000","龙江县","long jiang xian","L","3"
"230223000000","230200000000","依安县","yi an xian","Y","3"
"230224000000","230200000000","泰来县","tai lai xian","T","3"
"230225000000","230200000000","甘南县","gan nan xian","G","3"
"230227000000","230200000000","富裕县","fu yu xian","F","3"
"230229000000","230200000000","克山县","ke shan xian","K","3"
"230230000000","230200000000","克东县","ke dong xian","K","3"
"230231000000","230200000000","拜泉县","bai quan xian","B","3"
"230281000000","230200000000","讷河市","ne he shi","N","3"
"230300000000","230000000000","鸡西市","ji xi shi","J","2"
"230302000000","230300000000","鸡冠区","ji guan qu","J","3"
"230303000000","230300000000","恒山区","heng shan qu","H","3"
"230304000000","230300000000","滴道区","di dao qu","D","3"
"230305000000","230300000000","梨树区","li shu qu","L","3"
"230306000000","230300000000","城子河区","cheng zi he qu","C","3"
"230307000000","230300000000","麻山区","ma shan qu","M","3"
"230321000000","230300000000","鸡东县","ji dong xian","J","3"
"230381000000","230300000000","虎林市","hu lin shi","H","3"
"230382000000","230300000000","密山市","mi shan shi","M","3"
"230400000000","230000000000","鹤岗市","he gang shi","H","2"
"230402000000","230400000000","向阳区","xiang yang qu","X","3"
"230403000000","230400000000","工农区","gong nong qu","G","3"
"230404000000","230400000000","南山区","nan shan qu","N","3"
"230405000000","230400000000","兴安区","xing an qu","X","3"
"230406000000","230400000000","东山区","dong shan qu","D","3"
"230407000000","230400000000","兴山区","xing shan qu","X","3"
"230421000000","230400000000","萝北县","luo bei xian","L","3"
"230422000000","230400000000","绥滨县","sui bin xian","S","3"
"230500000000","230000000000","双鸭山市","shuang ya shan shi","S","2"
"230502000000","230500000000","尖山区","jian shan qu","J","3"
"230503000000","230500000000","岭东区","ling dong qu","L","3"
"230505000000","230500000000","四方台区","si fang tai qu","S","3"
"230506000000","230500000000","宝山区","bao shan qu","B","3"
"230521000000","230500000000","集贤县","ji xian xian","J","3"
"230522000000","230500000000","友谊县","you yi xian","Y","3"
"230523000000","230500000000","宝清县","bao qing xian","B","3"
"230524000000","230500000000","饶河县","rao he xian","R","3"
"230600000000","230000000000","大庆市","da qing shi","D","2"
"230602000000","230600000000","萨尔图区","sa er tu qu","S","3"
"230603000000","230600000000","龙凤区","long feng qu","L","3"
"230604000000","230600000000","让胡路区","rang hu lu qu","R","3"
"230605000000","230600000000","红岗区","hong gang qu","H","3"
"230606000000","230600000000","大同区","da tong qu","D","3"
"230621000000","230600000000","肇州县","zhao zhou xian","Z","3"
"230622000000","230600000000","肇源县","zhao yuan xian","Z","3"
"230623000000","230600000000","林甸县","lin dian xian","L","3"
"230624000000","230600000000","杜尔伯特蒙古族自治县","du er bo te meng gu zu zi zhi xian","D","3"
"230671000000","230600000000","大庆高新技术产业开发区","da qing gao xin ji shu chan ye kai fa qu","D","3"
"230700000000","230000000000","伊春市","yi chun shi","Y","2"
"230717000000","230700000000","伊美区","yi mei qu","Y","3"
"230718000000","230700000000","乌翠区","wu cui qu","W","3"
"230719000000","230700000000","友好区","you hao qu","Y","3"
"230722000000","230700000000","嘉荫县","jia yin xian","J","3"
"230723000000","230700000000","汤旺县","tang wang xian","T","3"
"230724000000","230700000000","丰林县","feng lin xian","F","3"
"230725000000","230700000000","大箐山县","da qing shan xian","D","3"
"230726000000","230700000000","南岔县","nan cha xian","N","3"
"230751000000","230700000000","金林区","jin lin qu","J","3"
"230781000000","230700000000","铁力市","tie li shi","T","3"
"230800000000","230000000000","佳木斯市","jia mu si shi","J","2"
"230803000000","230800000000","向阳区","xiang yang qu","X","3"
"230804000000","230800000000","前进区","qian jin qu","Q","3"
"230805000000","230800000000","东风区","dong feng qu","D","3"
"230811000000","230800000000","郊区","jiao qu","J","3"
"230822000000","230800000000","桦南县","hua nan xian","H","3"
"230826000000","230800000000","桦川县","hua chuan xian","H","3"
"230828000000","230800000000","汤原县","tang yuan xian","T","3"
"230881000000","230800000000","同江市","tong jiang shi","T","3"
"230882000000","230800000000","富锦市","fu jin shi","F","3"
"230883000000","230800000000","抚远市","fu yuan shi","F","3"
"230900000000","230000000000","七台河市","qi tai he shi","Q","2"
"230902000000","230900000000","新兴区","xin xing qu","X","3"
"230903000000","230900000000","桃山区","tao shan qu","T","3"
"230904000000","230900000000","茄子河区","qie zi he qu","Q","3"
"230921000000","230900000000","勃利县","bo li xian","B","3"
"231000000000","230000000000","牡丹江市","mu dan jiang shi","M","2"
"231002000000","231000000000","东安区","dong an qu","D","3"
"231003000000","231000000000","阳明区","yang ming qu","Y","3"
"231004000000","231000000000","爱民区","ai min qu","A","3"
"231005000000","231000000000","西安区","xi an qu","X","3"
"231025000000","231000000000","林口县","lin kou xian","L","3"
"231071000000","231000000000","牡丹江经济技术开发区","mu dan jiang jing ji ji shu kai fa qu","M","3"
"231081000000","231000000000","绥芬河市","sui fen he shi","S","3"
"231083000000","231000000000","海林市","hai lin shi","H","3"
"231084000000","231000000000","宁安市","ning an shi","N","3"
"231085000000","231000000000","穆棱市","mu ling shi","M","3"
"231086000000","231000000000","东宁市","dong ning shi","D","3"
"231100000000","230000000000","黑河市","hei he shi","H","2"
"231102000000","231100000000","爱辉区","ai hui qu","A","3"
"231123000000","231100000000","逊克县","xun ke xian","X","3"
"231124000000","231100000000","孙吴县","sun wu xian","S","3"
"231181000000","231100000000","北安市","bei an shi","B","3"
"231182000000","231100000000","五大连池市","wu da lian chi shi","W","3"
"231183000000","231100000000","嫩江市","nen jiang shi","N","3"
"231200000000","230000000000","绥化市","sui hua shi","S","2"
"231202000000","231200000000","北林区","bei lin qu","B","3"
"231221000000","231200000000","望奎县","wang kui xian","W","3"
"231222000000","231200000000","兰西县","lan xi xian","L","3"
"231223000000","231200000000","青冈县","qing gang xian","Q","3"
"231224000000","231200000000","庆安县","qing an xian","Q","3"
"231225000000","231200000000","明水县","ming shui xian","M","3"
"231226000000","231200000000","绥棱县","sui leng xian","S","3"
"231281000000","231200000000","安达市","an da shi","A","3"
"231282000000","231200000000","肇东市","zhao dong shi","Z","3"
"231283000000","231200000000","海伦市","hai lun shi","H","3"
"232700000000","230000000000","大兴安岭地区","da xing an ling di qu","D","2"
"232701000000","232700000000","漠河市","mo he shi","M","3"
"232721000000","232700000000","呼玛县","hu ma xian","H","3"
"232722000000","232700000000","塔河县","ta he xian","T","3"
"232761000000","232700000000","加格达奇区","jia ge da qi qu","J","3"
"232762000000","232700000000","松岭区","song ling qu","S","3"
"232763000000","232700000000","新林区","xin lin qu","X","3"
"232764000000","232700000000","呼中区","hu zhong qu","H","3"
"310000000000","0","上海市","shang hai shi","S","1"
"310100000000","310000000000","市辖区","shi xia qu","S","2"
"310101000000","310100000000","黄浦区","huang pu qu","H","3"
"310104000000","310100000000","徐汇区","xu hui qu","X","3"
"310105000000","310100000000","长宁区","chang ning qu","C","3"
"310106000000","310100000000","静安区","jing an qu","J","3"
"310107000000","310100000000","普陀区","pu tuo qu","P","3"
"310109000000","310100000000","虹口区","hong kou qu","H","3"
"310110000000","310100000000","杨浦区","yang pu qu","Y","3"
"310112000000","310100000000","闵行区","min hang qu","M","3"
"310113000000","310100000000","宝山区","bao shan qu","B","3"
"310114000000","310100000000","嘉定区","jia ding qu","J","3"
"310115000000","310100000000","浦东新区","pu dong xin qu","P","3"
"310116000000","310100000000","金山区","jin shan qu","J","3"
"310117000000","310100000000","松江区","song jiang qu","S","3"
"310118000000","310100000000","青浦区","qing pu qu","Q","3"
"310120000000","310100000000","奉贤区","feng xian qu","F","3"
"310151000000","310100000000","崇明区","chong ming qu","C","3"
"320000000000","0","江苏省","jiang su sheng","J","1"
"320100000000","320000000000","南京市","nan jing shi","N","2"
"320102000000","320100000000","玄武区","xuan wu qu","X","3"
"320104000000","320100000000","秦淮区","qin huai qu","Q","3"
"320105000000","320100000000","建邺区","jian ye qu","J","3"
"320106000000","320100000000","鼓楼区","gu lou qu","G","3"
"320111000000","320100000000","浦口区","pu kou qu","P","3"
"320113000000","320100000000","栖霞区","qi xia qu","Q","3"
"320114000000","320100000000","雨花台区","yu hua tai qu","Y","3"
"320115000000","320100000000","江宁区","jiang ning qu","J","3"
"320116000000","320100000000","六合区","lu he qu","L","3"
"320117000000","320100000000","溧水区","li shui qu","L","3"
"320118000000","320100000000","高淳区","gao chun qu","G","3"
"320200000000","320000000000","无锡市","wu xi shi","W","2"
"320205000000","320200000000","锡山区","xi shan qu","X","3"
"320206000000","320200000000","惠山区","hui shan qu","H","3"
"320211000000","320200000000","滨湖区","bin hu qu","B","3"
"320213000000","320200000000","梁溪区","liang xi qu","L","3"
"320214000000","320200000000","新吴区","xin wu qu","X","3"
"320281000000","320200000000","江阴市","jiang yin shi","J","3"
"320282000000","320200000000","宜兴市","yi xing shi","Y","3"
"320300000000","320000000000","徐州市","xu zhou shi","X","2"
"320302000000","320300000000","鼓楼区","gu lou qu","G","3"
"320303000000","320300000000","云龙区","yun long qu","Y","3"
"320305000000","320300000000","贾汪区","jia wang qu","J","3"
"320311000000","320300000000","泉山区","quan shan qu","Q","3"
"320312000000","320300000000","铜山区","tong shan qu","T","3"
"320321000000","320300000000","丰县","feng xian","F","3"
"320322000000","320300000000","沛县","pei xian","P","3"
"320324000000","320300000000","睢宁县","sui ning xian","S","3"
"320371000000","320300000000","徐州经济技术开发区","xu zhou jing ji ji shu kai fa qu","X","3"
"320381000000","320300000000","新沂市","xin yi shi","X","3"
"320382000000","320300000000","邳州市","pi zhou shi","P","3"
"320400000000","320000000000","常州市","chang zhou shi","C","2"
"320402000000","320400000000","天宁区","tian ning qu","T","3"
"320404000000","320400000000","钟楼区","zhong lou qu","Z","3"
"320411000000","320400000000","新北区","xin bei qu","X","3"
"320412000000","320400000000","武进区","wu jin qu","W","3"
"320413000000","320400000000","金坛区","jin tan qu","J","3"
"320481000000","320400000000","溧阳市","li yang shi","L","3"
"320500000000","320000000000","苏州市","su zhou shi","S","2"
"320505000000","320500000000","虎丘区","hu qiu qu","H","3"
"320506000000","320500000000","吴中区","wu zhong qu","W","3"
"320507000000","320500000000","相城区","xiang cheng qu","X","3"
"320508000000","320500000000","姑苏区","gu su qu","G","3"
"320509000000","320500000000","吴江区","wu jiang qu","W","3"
"320571000000","320500000000","苏州工业园区","su zhou gong ye yuan qu","S","3"
"320581000000","320500000000","常熟市","chang shu shi","C","3"
"320582000000","320500000000","张家港市","zhang jia gang shi","Z","3"
"320583000000","320500000000","昆山市","kun shan shi","K","3"
"320585000000","320500000000","太仓市","tai cang shi","T","3"
"320600000000","320000000000","南通市","nan tong shi","N","2"
"320612000000","320600000000","通州区","tong zhou qu","T","3"
"320613000000","320600000000","崇川区","chong chuan qu","C","3"
"320614000000","320600000000","海门区","hai men qu","H","3"
"320623000000","320600000000","如东县","ru dong xian","R","3"
"320671000000","320600000000","南通经济技术开发区","nan tong jing ji ji shu kai fa qu","N","3"
"320681000000","320600000000","启东市","qi dong shi","Q","3"
"320682000000","320600000000","如皋市","ru gao shi","R","3"
"320685000000","320600000000","海安市","hai an shi","H","3"
"320700000000","320000000000","连云港市","lian yun gang shi","L","2"
"320703000000","320700000000","连云区","lian yun qu","L","3"
"320706000000","320700000000","海州区","hai zhou qu","H","3"
"320707000000","320700000000","赣榆区","gan yu qu","G","3"
"320722000000","320700000000","东海县","dong hai xian","D","3"
"320723000000","320700000000","灌云县","guan yun xian","G","3"
"320724000000","320700000000","灌南县","guan nan xian","G","3"
"320771000000","320700000000","连云港经济技术开发区","lian yun gang jing ji ji shu kai fa qu","L","3"
"320772000000","320700000000","连云港高新技术产业开发区","lian yun gang gao xin ji shu chan ye kai fa qu","L","3"
"320800000000","320000000000","淮安市","huai an shi","H","2"
"320803000000","320800000000","淮安区","huai an qu","H","3"
"320804000000","320800000000","淮阴区","huai yin qu","H","3"
"320812000000","320800000000","清江浦区","qing jiang pu qu","Q","3"
"320813000000","320800000000","洪泽区","hong ze qu","H","3"
"320826000000","320800000000","涟水县","lian shui xian","L","3"
"320830000000","320800000000","盱眙县","xu yi xian","X","3"
"320831000000","320800000000","金湖县","jin hu xian","J","3"
"320871000000","320800000000","淮安经济技术开发区","huai an jing ji ji shu kai fa qu","H","3"
"320900000000","320000000000","盐城市","yan cheng shi","Y","2"
"320902000000","320900000000","亭湖区","ting hu qu","T","3"
"320903000000","320900000000","盐都区","yan du qu","Y","3"
"320904000000","320900000000","大丰区","da feng qu","D","3"
"320921000000","320900000000","响水县","xiang shui xian","X","3"
"320922000000","320900000000","滨海县","bin hai xian","B","3"
"320923000000","320900000000","阜宁县","fu ning xian","F","3"
"320924000000","320900000000","射阳县","she yang xian","S","3"
"320925000000","320900000000","建湖县","jian hu xian","J","3"
"320971000000","320900000000","盐城经济技术开发区","yan cheng jing ji ji shu kai fa qu","Y","3"
"320981000000","320900000000","东台市","dong tai shi","D","3"
"321000000000","320000000000","扬州市","yang zhou shi","Y","2"
"321002000000","321000000000","广陵区","guang ling qu","G","3"
"321003000000","321000000000","邗江区","han jiang qu","H","3"
"321012000000","321000000000","江都区","jiang du qu","J","3"
"321023000000","321000000000","宝应县","bao ying xian","B","3"
"321071000000","321000000000","扬州经济技术开发区","yang zhou jing ji ji shu kai fa qu","Y","3"
"321081000000","321000000000","仪征市","yi zheng shi","Y","3"
"321084000000","321000000000","高邮市","gao you shi","G","3"
"321100000000","320000000000","镇江市","zhen jiang shi","Z","2"
"321102000000","321100000000","京口区","jing kou qu","J","3"
"321111000000","321100000000","润州区","run zhou qu","R","3"
"321112000000","321100000000","丹徒区","dan tu qu","D","3"
"321171000000","321100000000","镇江新区","zhen jiang xin qu","Z","3"
"321181000000","321100000000","丹阳市","dan yang shi","D","3"
"321182000000","321100000000","扬中市","yang zhong shi","Y","3"
"321183000000","321100000000","句容市","ju rong shi","J","3"
"321200000000","320000000000","泰州市","tai zhou shi","T","2"
"321202000000","321200000000","海陵区","hai ling qu","H","3"
"321203000000","321200000000","高港区","gao gang qu","G","3"
"321204000000","321200000000","姜堰区","jiang yan qu","J","3"
"321271000000","321200000000","泰州医药高新技术产业开发区","tai zhou yi yao gao xin ji shu chan ye kai fa qu","T","3"
"321281000000","321200000000","兴化市","xing hua shi","X","3"
"321282000000","321200000000","靖江市","jing jiang shi","J","3"
"321283000000","321200000000","泰兴市","tai xing shi","T","3"
"321300000000","320000000000","宿迁市","su qian shi","S","2"
"321302000000","321300000000","宿城区","su cheng qu","S","3"
"321311000000","321300000000","宿豫区","su yu qu","S","3"
"321322000000","321300000000","沭阳县","shu yang xian","S","3"
"321323000000","321300000000","泗阳县","si yang xian","S","3"
"321324000000","321300000000","泗洪县","si hong xian","S","3"
"321371000000","321300000000","宿迁经济技术开发区","su qian jing ji ji shu kai fa qu","S","3"
"330000000000","0","浙江省","zhe jiang sheng","Z","1"
"330100000000","330000000000","杭州市","hang zhou shi","H","2"
"330102000000","330100000000","上城区","shang cheng qu","S","3"
"330105000000","330100000000","拱墅区","gong shu qu","G","3"
"330106000000","330100000000","西湖区","xi hu qu","X","3"
"330108000000","330100000000","滨江区","bin jiang qu","B","3"
"330109000000","330100000000","萧山区","xiao shan qu","X","3"
"330110000000","330100000000","余杭区","yu hang qu","Y","3"
"330111000000","330100000000","富阳区","fu yang qu","F","3"
"330112000000","330100000000","临安区","lin an qu","L","3"
"330113000000","330100000000","临平区","lin ping qu","L","3"
"330114000000","330100000000","钱塘区","qian tang qu","Q","3"
"330122000000","330100000000","桐庐县","tong lu xian","T","3"
"330127000000","330100000000","淳安县","chun an xian","C","3"
"330182000000","330100000000","建德市","jian de shi","J","3"
"330200000000","330000000000","宁波市","ning bo shi","N","2"
"330203000000","330200000000","海曙区","hai shu qu","H","3"
"330205000000","330200000000","江北区","jiang bei qu","J","3"
"330206000000","330200000000","北仑区","bei lun qu","B","3"
"330211000000","330200000000","镇海区","zhen hai qu","Z","3"
"330212000000","330200000000","鄞州区","yin zhou qu","Y","3"
"330213000000","330200000000","奉化区","feng hua qu","F","3"
"330225000000","330200000000","象山县","xiang shan xian","X","3"
"330226000000","330200000000","宁海县","ning hai xian","N","3"
"330281000000","330200000000","余姚市","yu yao shi","Y","3"
"330282000000","330200000000","慈溪市","ci xi shi","C","3"
"330300000000","330000000000","温州市","wen zhou shi","W","2"
"330302000000","330300000000","鹿城区","lu cheng qu","L","3"
"330303000000","330300000000","龙湾区","long wan qu","L","3"
"330304000000","330300000000","瓯海区","ou hai qu","O","3"
"330305000000","330300000000","洞头区","dong tou qu","D","3"
"330324000000","330300000000","永嘉县","yong jia xian","Y","3"
"330326000000","330300000000","平阳县","ping yang xian","P","3"
"330327000000","330300000000","苍南县","cang nan xian","C","3"
"330328000000","330300000000","文成县","wen cheng xian","W","3"
"330329000000","330300000000","泰顺县","tai shun xian","T","3"
"330381000000","330300000000","瑞安市","rui an shi","R","3"
"330382000000","330300000000","乐清市","yue qing shi","Y","3"
"330383000000","330300000000","龙港市","long gang shi","L","3"
"330400000000","330000000000","嘉兴市","jia xing shi","J","2"
"330402000000","330400000000","南湖区","nan hu qu","N","3"
"330411000000","330400000000","秀洲区","xiu zhou qu","X","3"
"330421000000","330400000000","嘉善县","jia shan xian","J","3"
"330424000000","330400000000","海盐县","hai yan xian","H","3"
"330481000000","330400000000","海宁市","hai ning shi","H","3"
"330482000000","330400000000","平湖市","ping hu shi","P","3"
"330483000000","330400000000","桐乡市","tong xiang shi","T","3"
"330500000000","330000000000","湖州市","hu zhou shi","H","2"
"330502000000","330500000000","吴兴区","wu xing qu","W","3"
"330503000000","330500000000","南浔区","nan xun qu","N","3"
"330521000000","330500000000","德清县","de qing xian","D","3"
"330522000000","330500000000","长兴县","chang xing xian","C","3"
"330523000000","330500000000","安吉县","an ji xian","A","3"
"330600000000","330000000000","绍兴市","shao xing shi","S","2"
"330602000000","330600000000","越城区","yue cheng qu","Y","3"
"330603000000","330600000000","柯桥区","ke qiao qu","K","3"
"330604000000","330600000000","上虞区","shang yu qu","S","3"
"330624000000","330600000000","新昌县","xin chang xian","X","3"
"330681000000","330600000000","诸暨市","zhu ji shi","Z","3"
"330683000000","330600000000","嵊州市","sheng zhou shi","S","3"
"330700000000","330000000000","金华市","jin hua shi","J","2"
"330702000000","330700000000","婺城区","wu cheng qu","W","3"
"330703000000","330700000000","金东区","jin dong qu","J","3"
"330723000000","330700000000","武义县","wu yi xian","W","3"
"330726000000","330700000000","浦江县","pu jiang xian","P","3"
"330727000000","330700000000","磐安县","pan an xian","P","3"
"330781000000","330700000000","兰溪市","lan xi shi","L","3"
"330782000000","330700000000","义乌市","yi wu shi","Y","3"
"330783000000","330700000000","东阳市","dong yang shi","D","3"
"330784000000","330700000000","永康市","yong kang shi","Y","3"
"330800000000","330000000000","衢州市","qu zhou shi","Q","2"
"330802000000","330800000000","柯城区","ke cheng qu","K","3"
"330803000000","330800000000","衢江区","qu jiang qu","Q","3"
"330822000000","330800000000","常山县","chang shan xian","C","3"
"330824000000","330800000000","开化县","kai hua xian","K","3"
"330825000000","330800000000","龙游县","long you xian","L","3"
"330881000000","330800000000","江山市","jiang shan shi","J","3"
"330900000000","330000000000","舟山市","zhou shan shi","Z","2"
"330902000000","330900000000","定海区","ding hai qu","D","3"
"330903000000","330900000000","普陀区","pu tuo qu","P","3"
"330921000000","330900000000","岱山县","dai shan xian","D","3"
"330922000000","330900000000","嵊泗县","sheng si xian","S","3"
"331000000000","330000000000","台州市","tai zhou shi","T","2"
"331002000000","331000000000","椒江区","jiao jiang qu","J","3"
"331003000000","331000000000","黄岩区","huang yan qu","H","3"
"331004000000","331000000000","路桥区","lu qiao qu","L","3"
"331022000000","331000000000","三门县","san men xian","S","3"
"331023000000","331000000000","天台县","tian tai xian","T","3"
"331024000000","331000000000","仙居县","xian ju xian","X","3"
"331081000000","331000000000","温岭市","wen ling shi","W","3"
"331082000000","331000000000","临海市","lin hai shi","L","3"
"331083000000","331000000000","玉环市","yu huan shi","Y","3"
"331100000000","330000000000","丽水市","li shui shi","L","2"
"331102000000","331100000000","莲都区","lian du qu","L","3"
"331121000000","331100000000","青田县","qing tian xian","Q","3"
"331122000000","331100000000","缙云县","jin yun xian","J","3"
"331123000000","331100000000","遂昌县","sui chang xian","S","3"
"331124000000","331100000000","松阳县","song yang xian","S","3"
"331125000000","331100000000","云和县","yun he xian","Y","3"
"331126000000","331100000000","庆元县","qing yuan xian","Q","3"
"331127000000","331100000000","景宁畲族自治县","jing ning she zu zi zhi xian","J","3"
"331181000000","331100000000","龙泉市","long quan shi","L","3"
"340000000000","0","安徽省","an hui sheng","A","1"
"340100000000","340000000000","合肥市","he fei shi","H","2"
"340102000000","340100000000","瑶海区","yao hai qu","Y","3"
"340103000000","340100000000","庐阳区","lu yang qu","L","3"
"340104000000","340100000000","蜀山区","shu shan qu","S","3"
"340111000000","340100000000","包河区","bao he qu","B","3"
"340121000000","340100000000","长丰县","chang feng xian","C","3"
"340122000000","340100000000","肥东县","fei dong xian","F","3"
"340123000000","340100000000","肥西县","fei xi xian","F","3"
"340124000000","340100000000","庐江县","lu jiang xian","L","3"
"340171000000","340100000000","合肥高新技术产业开发区","he fei gao xin ji shu chan ye kai fa qu","H","3"
"340172000000","340100000000","合肥经济技术开发区","he fei jing ji ji shu kai fa qu","H","3"
"340173000000","340100000000","合肥新站高新技术产业开发区","he fei xin zhan gao xin ji shu chan ye kai fa qu","H","3"
"340181000000","340100000000","巢湖市","chao hu shi","C","3"
"340200000000","340000000000","芜湖市","wu hu shi","W","2"
"340202000000","340200000000","镜湖区","jing hu qu","J","3"
"340207000000","340200000000","鸠江区","jiu jiang qu","J","3"
"340209000000","340200000000","弋江区","yi jiang qu","Y","3"
"340210000000","340200000000","湾沚区","wan zhi qu","W","3"
"340212000000","340200000000","繁昌区","fan chang qu","F","3"
"340223000000","340200000000","南陵县","nan ling xian","N","3"
"340271000000","340200000000","芜湖经济技术开发区","wu hu jing ji ji shu kai fa qu","W","3"
"340272000000","340200000000","安徽芜湖三山经济开发区","an hui wu hu san shan jing ji kai fa qu","A","3"
"340281000000","340200000000","无为市","wu wei shi","W","3"
"340300000000","340000000000","蚌埠市","beng bu shi","B","2"
"340302000000","340300000000","龙子湖区","long zi hu qu","L","3"
"340303000000","340300000000","蚌山区","beng shan qu","B","3"
"340304000000","340300000000","禹会区","yu hui qu","Y","3"
"340311000000","340300000000","淮上区","huai shang qu","H","3"
"340321000000","340300000000","怀远县","huai yuan xian","H","3"
"340322000000","340300000000","五河县","wu he xian","W","3"
"340323000000","340300000000","固镇县","gu zhen xian","G","3"
"340371000000","340300000000","蚌埠市高新技术开发区","beng bu shi gao xin ji shu kai fa qu","B","3"
"340372000000","340300000000","蚌埠市经济开发区","beng bu shi jing ji kai fa qu","B","3"
"340400000000","340000000000","淮南市","huai nan shi","H","2"
"340402000000","340400000000","大通区","da tong qu","D","3"
"340403000000","340400000000","田家庵区","tian jia an qu","T","3"
"340404000000","340400000000","谢家集区","xie jia ji qu","X","3"
"340405000000","340400000000","八公山区","ba gong shan qu","B","3"
"340406000000","340400000000","潘集区","pan ji qu","P","3"
"340421000000","340400000000","凤台县","feng tai xian","F","3"
"340422000000","340400000000","寿县","shou xian","S","3"
"340500000000","340000000000","马鞍山市","ma an shan shi","M","2"
"340503000000","340500000000","花山区","hua shan qu","H","3"
"340504000000","340500000000","雨山区","yu shan qu","Y","3"
"340506000000","340500000000","博望区","bo wang qu","B","3"
"340521000000","340500000000","当涂县","dang tu xian","D","3"
"340522000000","340500000000","含山县","han shan xian","H","3"
"340523000000","340500000000","和县","he xian","H","3"
"340600000000","340000000000","淮北市","huai bei shi","H","2"
"340602000000","340600000000","杜集区","du ji qu","D","3"
"340603000000","340600000000","相山区","xiang shan qu","X","3"
"340604000000","340600000000","烈山区","lie shan qu","L","3"
"340621000000","340600000000","濉溪县","sui xi xian","S","3"
"340700000000","340000000000","铜陵市","tong ling shi","T","2"
"340705000000","340700000000","铜官区","tong guan qu","T","3"
"340706000000","340700000000","义安区","yi an qu","Y","3"
"340711000000","340700000000","郊区","jiao qu","J","3"
"340722000000","340700000000","枞阳县","zong yang xian","Z","3"
"340800000000","340000000000","安庆市","an qing shi","A","2"
"340802000000","340800000000","迎江区","ying jiang qu","Y","3"
"340803000000","340800000000","大观区","da guan qu","D","3"
"340811000000","340800000000","宜秀区","yi xiu qu","Y","3"
"340822000000","340800000000","怀宁县","huai ning xian","H","3"
"340825000000","340800000000","太湖县","tai hu xian","T","3"
"340826000000","340800000000","宿松县","su song xian","S","3"
"340827000000","340800000000","望江县","wang jiang xian","W","3"
"340828000000","340800000000","岳西县","yue xi xian","Y","3"
"340871000000","340800000000","安徽安庆经济开发区","an hui an qing jing ji kai fa qu","A","3"
"340881000000","340800000000","桐城市","tong cheng shi","T","3"
"340882000000","340800000000","潜山市","qian shan shi","Q","3"
"341000000000","340000000000","黄山市","huang shan shi","H","2"
"341002000000","341000000000","屯溪区","tun xi qu","T","3"
"341003000000","341000000000","黄山区","huang shan qu","H","3"
"341004000000","341000000000","徽州区","hui zhou qu","H","3"
"341021000000","341000000000","歙县","she xian","S","3"
"341022000000","341000000000","休宁县","xiu ning xian","X","3"
"341023000000","341000000000","黟县","yi xian","Y","3"
"341024000000","341000000000","祁门县","qi men xian","Q","3"
"341100000000","340000000000","滁州市","chu zhou shi","C","2"
"341102000000","341100000000","琅琊区","lang ya qu","L","3"
"341103000000","341100000000","南谯区","nan qiao qu","N","3"
"341122000000","341100000000","来安县","lai an xian","L","3"
"341124000000","341100000000","全椒县","quan jiao xian","Q","3"
"341125000000","341100000000","定远县","ding yuan xian","D","3"
"341126000000","341100000000","凤阳县","feng yang xian","F","3"
